,State,District,Incumbent/Challenger/Open,Receipts 18m,Contributions from Individuals 18m,Contributions from PACs and Other Committees 18m,Contributions and Loans from the Candidate 18m,Disbursements 18m,Cash On Hand,Debts 18m,Coverage End Date,Year,Candidate last name,Candidate first name,Candidate middle name,Stage,Party,Candidate votes,Total votes,Won?
557,MASSACHUSETTS,1,Incumbent,1070065,499821,442075,76639,933460,135681,80639,1992-06-30 00:00:00,1992,OLVER,JOHN,W,GEN,DEMOCRAT,135049.0,262120,True
558,MASSACHUSETTS,1,Challenger,105170,74695,4225,25000,77253,27916,25000,1992-06-30 00:00:00,1992,LARKIN,PATRICK,JOSEPH,GEN,REPUBLICAN,113828.0,262120,False
559,MASSACHUSETTS,2,Incumbent,221546,106215,113595,0,161012,73030,10000,1992-06-30 00:00:00,1992,NEAL,RICHARD,E,GEN,DEMOCRAT,131215.0,247163,True
560,MASSACHUSETTS,3,Incumbent,445128,313853,131275,0,293411,262904,0,1992-06-30 00:00:00,1992,EARLY,JOSEPH,DANIEL,GEN,DEMOCRAT,115587.0,260932,False
561,MASSACHUSETTS,3,Challenger,87894,84394,2100,1400,84291,3601,6343,1992-06-30 00:00:00,1992,BLUTE,PETER,,GEN,REPUBLICAN,131473.0,260932,True
562,MASSACHUSETTS,4,Incumbent,350061,225283,113620,0,143385,260006,4068,1992-06-30 00:00:00,1992,FRANK,BARNEY,,GEN,DEMOCRAT,182633.0,269812,True
563,MASSACHUSETTS,5,Challenger,71749,67875,0,3274,11332,60416,0,1992-06-30 00:00:00,1992,MEEHAN,MARTIN,T,GEN,DEMOCRAT,133844.0,256564,True
564,MASSACHUSETTS,6,Incumbent,287369,180338,97350,0,291065,57878,3075,1992-06-30 00:00:00,1992,MAVROULES,NICHOLAS,,GEN,DEMOCRAT,130248.0,290312,False
565,MASSACHUSETTS,6,Challenger,56194,56194,0,0,38577,17617,4180,1992-06-30 00:00:00,1992,TORKILDSEN,PETER,G,GEN,REPUBLICAN,159165.0,290312,True
566,MASSACHUSETTS,7,Incumbent,301190,261540,0,0,222809,658326,0,1992-06-30 00:00:00,1992,MARKEY,EDWARD,JOHN,GEN,DEMOCRAT,174837.0,281558,True
567,MASSACHUSETTS,7,Challenger,49861,0,0,30000,40839,9022,45000,1992-06-30 00:00:00,1992,SOHN,STEPHEN,A,GEN,REPUBLICAN,78262.0,281558,False
568,MASSACHUSETTS,9,Incumbent,596363,248725,305925,0,483550,602628,0,1992-06-30 00:00:00,1992,MOAKLEY,JOHN,JOSEPH,GEN,DEMOCRAT,175550.0,253634,True
569,MASSACHUSETTS,9,Challenger,7700,5040,2159,500,4383,3316,0,1992-06-30 00:00:00,1992,CONBOY,MARTIN,D,GEN,REPUBLICAN,54291.0,253634,False
570,MASSACHUSETTS,10,Incumbent,675634,470222,194451,0,438186,259359,3534,1992-06-30 00:00:00,1992,STUDDS,GERRY,E,GEN,DEMOCRAT,189342.0,311650,True
571,MASSACHUSETTS,10,Challenger,93234,82008,0,7500,76848,28031,118000,1992-06-30 00:00:00,1992,BRYAN,JON,L,GEN,UNENROLLED,39265.0,311650,False
572,MASSACHUSETTS,10,Challenger,85901,51336,1350,33000,85008,892,43952,1992-06-30 00:00:00,1992,DALY,DANIEL,W,GEN,REPUBLICAN,75887.0,311650,False
573,MICHIGAN,1,Open,76805,39805,12000,25000,61279,15525,55605,1992-06-30 00:00:00,1992,RUPPE,PHILIP,EDWARD,GEN,REPUBLICAN,117056.0,268619,False
574,MICHIGAN,1,Open,10335,7138,0,2197,6176,4159,2197,1992-06-30 00:00:00,1992,STUPAK,BART,,GEN,DEMOCRAT,144857.0,268619,True
575,MICHIGAN,2,Challenger,14155,7155,0,7000,10217,3937,7000,1992-06-30 00:00:00,1992,HOEKSTRA,PETER,,GEN,REPUBLICAN,155577.0,246761,True
576,MICHIGAN,2,Challenger,1757,1753,0,0,981,775,0,1992-06-30 00:00:00,1992,JACOBS,DICK,,GEN,LIBERTARIAN,4840.0,246761,False
577,MICHIGAN,2,Challenger,7022,345,0,6677,5092,1039,6677,1992-06-30 00:00:00,1992,MILTNER,JOHN,HENRY,GEN,DEMOCRAT,86265.0,246761,False
578,MICHIGAN,3,Incumbent,250852,203729,26075,0,131873,394500,0,1992-06-30 00:00:00,1992,HENRY,PAUL,B,GEN,REPUBLICAN,162451.0,264948,True
579,MICHIGAN,5,Open,37024,16790,4750,15000,26585,10439,0,1992-06-30 00:00:00,1992,BARCIA,JAMES,A,GEN,DEMOCRAT,147618.0,244992,True
580,MICHIGAN,5,Open,4356,2150,6,1200,3665,690,1200,1992-06-30 00:00:00,1992,MUXLOW,KEITH,,GEN,REPUBLICAN,93098.0,244992,False
581,MICHIGAN,7,Open,70887,50867,0,20000,35982,34904,20000,1992-06-30 00:00:00,1992,SMITH,NICK,,GEN,REPUBLICAN,133972.0,152868,True
582,MICHIGAN,8,Incumbent,468915,172806,261800,0,270504,455383,0,1992-06-30 00:00:00,1992,CARR,BOB,,GEN,DEMOCRAT,135517.0,284707,True
583,MICHIGAN,9,Incumbent,324237,101865,212995,0,257625,104653,0,1992-06-30 00:00:00,1992,KILDEE,DALE,EDWARD,GEN,DEMOCRAT,133956.0,249530,True
584,MICHIGAN,9,Challenger,20100,14377,0,1600,14315,5784,6506,1992-06-30 00:00:00,1992,O'NEILL,MEGAN,JANE,GEN,REPUBLICAN,111798.0,249530,False
585,MICHIGAN,10,Incumbent,699205,136461,534788,0,567980,221073,0,1992-06-30 00:00:00,1992,BONIOR,DAVID,E,GEN,DEMOCRAT,138193.0,260213,True
586,MICHIGAN,10,Challenger,70242,60994,0,6575,63014,3841,16843,1992-06-30 00:00:00,1992,CARL,DOUGLAS,WAYNE,GEN,REPUBLICAN,114918.0,260213,False
587,MICHIGAN,11,Open,25403,9765,600,15000,8383,18582,15240,1992-06-30 00:00:00,1992,BRIGGS,WALTER,O IV,GEN,DEMOCRAT,117725.0,293098,False
588,MICHIGAN,12,Incumbent,831652,372010,402131,0,454676,632182,0,1992-06-30 00:00:00,1992,LEVIN,SANDER,,GEN,DEMOCRAT,137514.0,261349,True
589,MICHIGAN,12,Challenger,28600,13600,0,15000,22207,6393,10000,1992-06-30 00:00:00,1992,PAPPAGEORGE,JOHN,GEORGE,GEN,REPUBLICAN,119357.0,261349,False
590,MICHIGAN,13,Incumbent,354582,66830,273450,0,238410,308265,0,1992-06-30 00:00:00,1992,FORD,WILLIAM,D,GEN,DEMOCRAT,127642.0,245888,True
591,MICHIGAN,15,Incumbent,163835,57152,51141,0,170148,24832,0,1992-06-30 00:00:00,1992,COLLINS,BARBARA-ROSE,,GEN,DEMOCRAT,148908.0,184964,True
592,MICHIGAN,15,Challenger,8698,3698,0,5000,5863,2834,5000,1992-06-30 00:00:00,1992,VINCENT,CHARLES,C,GEN,REPUBLICAN,31849.0,184964,False
593,MICHIGAN,16,Incumbent,961331,272937,633074,0,521067,931635,0,1992-06-30 00:00:00,1992,DINGELL,JOHN,D,GEN,DEMOCRAT,156964.0,240936,True
594,MINNESOTA,1,Incumbent,154366,79017,50543,0,164359,246198,0,1992-06-30 00:00:00,1992,PENNY,TIMOTHY,J,GEN,DEMOCRATIC-FARMER-LABOR,206369.0,279430,True
595,MINNESOTA,1,Challenger,12280,7965,3015,0,9459,2820,0,1992-06-30 00:00:00,1992,DROOGSMA,TIMOTHY,RAY,GEN,INDEPENDENT-REPUBLICAN,72367.0,279430,False
596,MINNESOTA,2,Open,117109,110066,6300,0,56772,60337,0,1992-06-30 00:00:00,1992,LUDEMAN,CAL,,GEN,INDEPENDENT-REPUBLICAN,131587.0,276403,False
597,MINNESOTA,2,Open,35027,25573,5300,0,24679,10348,7019,1992-06-30 00:00:00,1992,MINGE,DAVID,,GEN,DEMOCRATIC-FARMER-LABOR,132156.0,276403,True
598,MINNESOTA,3,Incumbent,612323,452067,153786,0,350698,264074,27589,1992-06-30 00:00:00,1992,RAMSTAD,JIM,,GEN,INDEPENDENT-REPUBLICAN,200240.0,314731,True
599,MINNESOTA,4,Incumbent,175680,34258,127175,0,104497,226364,0,1992-06-30 00:00:00,1992,VENTO,BRUCE,F,GEN,DEMOCRATIC-FARMER-LABOR,159796.0,277956,True
600,MINNESOTA,4,Challenger,27839,33947,0,0,17978,10843,13348,1992-06-30 00:00:00,1992,MAITLAND,IAN,HAMILTON,GEN,INDEPENDENT-REPUBLICAN,101744.0,277956,False
601,MINNESOTA,5,Incumbent,229557,57596,134801,0,147063,298715,0,1992-06-30 00:00:00,1992,SABO,MARTIN,OLAV,GEN,DEMOCRATIC-FARMER-LABOR,174139.0,277094,True
602,MINNESOTA,6,Incumbent,410764,83985,292750,0,246338,470721,0,1992-06-30 00:00:00,1992,SIKORSKI,GERRY,,GEN,DEMOCRATIC-FARMER-LABOR,100016.0,301023,False
603,MINNESOTA,6,Challenger,4450,1450,0,3000,3271,1178,3570,1992-06-30 00:00:00,1992,BARKLEY,DEAN,MALCOLM,GEN,INDEPENDENT,48329.0,301023,False
604,MINNESOTA,7,Incumbent,336075,85469,211177,0,226902,118493,8769,1992-06-30 00:00:00,1992,PETERSON,COLLIN,CLARK,GEN,DEMOCRATIC-FARMER-LABOR,133886.0,265524,True
605,MINNESOTA,7,Challenger,51665,39165,500,0,28440,23224,13633,1992-06-30 00:00:00,1992,OMANN,BERNIE,,GEN,INDEPENDENT-REPUBLICAN,130396.0,265524,False
606,MINNESOTA,8,Incumbent,240141,50719,137128,0,108582,525110,0,1992-06-30 00:00:00,1992,OBERSTAR,JAMES,LOUIS,GEN,DEMOCRATIC-FARMER-LABOR,167104.0,283031,True
607,MISSISSIPPI,1,Incumbent,55980,603,15350,0,37044,454661,0,1992-06-30 00:00:00,1992,WHITTEN,JAMIE,LLOYD,GEN,DEMOCRAT,121664.0,204616,True
608,MISSISSIPPI,1,Challenger,54011,43811,0,0,52949,1060,0,1992-06-30 00:00:00,1992,WHITAKER,CLYDE,E,GEN,REPUBLICAN,82952.0,204616,False
609,MISSISSIPPI,3,Incumbent,100397,32010,56200,0,77950,194355,0,1992-06-30 00:00:00,1992,MONTGOMERY,G,V (SONNY),GEN,DEMOCRAT,162864.0,200574,True
610,MISSISSIPPI,5,Challenger,147122,87743,8000,40000,130656,16466,40000,1992-06-30 00:00:00,1992,HARVEY,PAUL,A,GEN,REPUBLICAN,67619.0,191058,False
611,MISSOURI,1,Incumbent,227116,29785,187505,0,196738,150042,0,1992-06-30 00:00:00,1992,CLAY,WILLIAM,LACY,GEN,DEMOCRAT,158693.0,233175,True
612,MISSOURI,1,Challenger,1819,825,0,990,2358,-521,1200,1992-06-30 00:00:00,1992,MONTGOMERY,ARTHUR,S,GEN,REPUBLICAN,74482.0,233175,False
613,MISSOURI,2,Incumbent,534515,285691,236027,0,156817,393374,0,1992-06-30 00:00:00,1992,HORN,JOAN,KELLY,GEN,DEMOCRAT,148729.0,312442,False
614,MISSOURI,2,Challenger,273570,237742,22691,1446,146953,126617,2111,1992-06-30 00:00:00,1992,TALENT,JAMES,M,GEN,REPUBLICAN,157594.0,312442,True
615,MISSOURI,3,Incumbent,2498687,1455812,973520,0,1525247,1166927,0,1992-06-30 00:00:00,1992,GEPHARDT,RICHARD,ANDREW,GEN,DEMOCRAT,174000.0,271834,True
616,MISSOURI,4,Incumbent,187916,66651,119925,0,205091,294472,0,1992-06-30 00:00:00,1992,SKELTON,IKE,,GEN,DEMOCRAT,176977.0,251452,True
617,MISSOURI,5,Incumbent,198210,45471,132493,0,200918,257987,1000,1992-06-30 00:00:00,1992,WHEAT,ALAN,,GEN,DEMOCRAT,151014.0,255312,True
618,MISSOURI,5,Challenger,20430,15287,0,5142,12145,8284,5142,1992-06-30 00:00:00,1992,MOODY,EDWARD,"""GOMER""",GEN,REPUBLICAN,93562.0,255312,False
619,MISSOURI,6,Challenger,129935,43775,27800,57300,67353,62581,10300,1992-06-30 00:00:00,1992,DANNER,PAT,(PATSY ANN),GEN,DEMOCRAT,148887.0,268524,True
620,MISSOURI,7,Challenger,75225,32550,42475,0,61540,15332,0,1992-06-30 00:00:00,1992,DEATON,THOMAS,PATRICK,GEN,DEMOCRAT,99762.0,260065,False
621,MONTANA,0,Incumbent,679935,452052,206529,0,642601,125340,0,1992-06-30 00:00:00,1992,MARLENEE,RON,CONGRESSMAN,GEN,REPUBLICAN,189570.0,403735,False
622,MONTANA,0,Incumbent,811618,258417,321415,0,738358,287611,50,1992-06-30 00:00:00,1992,WILLIAMS,PAT,,GEN,DEMOCRAT,203711.0,403735,True
623,NEBRASKA,1,Challenger,34088,21977,10711,1400,29820,4267,1400,1992-06-30 00:00:00,1992,FINNEGAN,GERRY,,GEN,DEMOCRAT,96309.0,239108,False
624,NEBRASKA,2,Incumbent,383168,108403,258050,0,271157,123860,164131,1992-06-30 00:00:00,1992,HOAGLAND,PETER,J,GEN,DEMOCRAT,119512.0,233372,True
625,NEBRASKA,2,Challenger,168342,134691,16503,16620,131969,36450,65042,1992-06-30 00:00:00,1992,STASKIEWICZ,RONALD,LEE,GEN,REPUBLICAN,113828.0,233372,False
626,NEBRASKA,3,Challenger,25640,16140,6000,0,23997,1642,4404,1992-06-30 00:00:00,1992,FISHER,LOWELL,LYNN,GEN,DEMOCRAT,67457.0,238355,False
627,NEVADA,1,Incumbent,487340,141506,155725,185000,357914,130532,40000,1992-06-30 00:00:00,1992,BILBRAY,JAMES,H,GEN,DEMOCRAT,128278.0,221488,True
628,NEVADA,1,Challenger,28143,24125,3018,0,20607,7535,0,1992-06-30 00:00:00,1992,PETTYJOHN,J,COY,GEN,REPUBLICAN,84217.0,221488,False
629,NEVADA,2,Incumbent,237323,144279,85350,0,210370,33159,9416,1992-06-30 00:00:00,1992,VUCANOVICH,BARBARA,F,GEN,REPUBLICAN,129575.0,270461,True
630,NEW JERSEY,1,Incumbent,391797,205097,183350,0,216050,176320,0,1992-06-30 00:00:00,1992,ANDREWS,ROBERT,E,GEN,DEMOCRAT,153525.0,228072,True
631,NEW JERSEY,1,Challenger,100960,90590,8706,230,14987,85972,0,1992-06-30 00:00:00,1992,SOLOMON,LEE,A,GEN,REPUBLICAN,65123.0,228072,False
632,NEW JERSEY,2,Incumbent,204334,102138,86025,0,92035,320470,0,1992-06-30 00:00:00,1992,HUGHES,WILLIAM,J,GEN,DEMOCRAT,132465.0,237027,True
633,NEW JERSEY,2,Challenger,27301,22315,2481,0,10072,17229,29365,1992-06-30 00:00:00,1992,LOBIONDO,FRANK,A,GEN,REPUBLICAN,98315.0,237027,False
634,NEW JERSEY,3,Challenger,11991,9691,1700,600,9083,2907,0,1992-06-30 00:00:00,1992,RYAN,TIMOTHY,E,GEN,DEMOCRAT,94012.0,255798,False
635,NEW JERSEY,4,Challenger,54410,53710,700,0,20218,34109,0,1992-06-30 00:00:00,1992,HUGHES,BRIAN,MURPHY,GEN,DEMOCRAT,84514.0,241225,False
636,NEW JERSEY,5,Incumbent,251103,117481,122075,0,330728,18663,2000,1992-06-30 00:00:00,1992,ROUKEMA,MARGE,,GEN,REPUBLICAN,196198.0,274371,True
637,NEW JERSEY,5,Challenger,2080,1000,0,1980,1980,100,0,1992-06-30 00:00:00,1992,LUCAS,FRANK,R,GEN,DEMOCRAT,67579.0,274371,False
638,NEW JERSEY,6,Challenger,108768,84618,23650,0,101976,6791,44267,1992-06-30 00:00:00,1992,KYRILLOS,JOSEPH,,GEN,REPUBLICAN,100949.0,226093,False
639,NEW JERSEY,7,Challenger,60225,44475,5750,10000,39795,20630,10000,1992-06-30 00:00:00,1992,SENDELSKY,LEONARD,R,GEN,DEMOCRAT,105761.0,248082,False
640,NEW JERSEY,8,Open,88545,46795,21750,20000,80335,8208,8104,1992-06-30 00:00:00,1992,BUBBA,JOSEPH,L,GEN,REPUBLICAN,84674.0,205828,False
641,NEW JERSEY,8,Open,924,0,0,924,924,0,0,1992-06-30 00:00:00,1992,DOMINIANNI,ROB,,GEN,RESTORE PUBLIC TRUST,1099.0,205828,False
642,NEW JERSEY,9,Incumbent,801437,437646,253550,0,204481,1443416,0,1992-06-30 00:00:00,1992,TORRICELLI,ROBERT,G,GEN,DEMOCRAT,139188.0,238704,True
643,NEW JERSEY,9,Challenger,32193,15730,9950,0,21428,10764,2500,1992-06-30 00:00:00,1992,ROMA,PATRICK,J,GEN,REPUBLICAN,88179.0,238704,False
644,NEW JERSEY,9,Challenger,3910,1700,0,1550,2915,1118,0,1992-06-30 00:00:00,1992,RUSSO,PETER,J,GEN,CLEAN UP CONGRESS,4491.0,238704,False
645,NEW JERSEY,10,Incumbent,245888,105010,130068,0,201672,310820,0,1992-06-30 00:00:00,1992,PAYNE,DONALD,M,GEN,DEMOCRAT,117287.0,149632,True
646,NEW JERSEY,10,Challenger,138,0,5,133,38,0,0,1992-06-30 00:00:00,1992,PALERMO,ALFRED,D,GEN,REPUBLICAN,30160.0,149632,False
647,NEW JERSEY,11,Incumbent,388218,267137,116585,0,312253,147855,0,1992-06-30 00:00:00,1992,GALLO,DEAN,A,GEN,REPUBLICAN,188165.0,268436,True
648,NEW JERSEY,11,Challenger,32900,31175,500,0,15042,17857,4472,1992-06-30 00:00:00,1992,SPIRIDELLIS,ONA,,GEN,DEMOCRAT,68871.0,268436,False
649,NEW JERSEY,12,Challenger,13610,10540,2870,0,7732,5877,0,1992-06-30 00:00:00,1992,ABATE,FRANK,G,GEN,DEMOCRAT,83035.0,272757,False
650,NEW JERSEY,13,Open,395651,297123,98528,0,380906,14744,29072,1992-06-30 00:00:00,1992,MENENDEZ,ROBERT,,GEN,DEMOCRAT,93670.0,145714,True
651,NEW MEXICO,1,Incumbent,336428,227775,105700,0,280167,76802,0,1992-06-30 00:00:00,1992,SCHIFF,STEVEN,H,GEN,REPUBLICAN,128426.0,205214,True
652,NEW MEXICO,1,Challenger,27145,8895,0,18250,24506,2638,18250,1992-05-20 00:00:00,1992,ARAGON,ROBERT,J,GEN,DEMOCRAT,76600.0,205214,False
653,NEW MEXICO,2,Incumbent,166752,77681,73025,0,160635,203020,0,1992-06-30 00:00:00,1992,SKEEN,JOE,,GEN,REPUBLICAN,94838.0,168170,True
654,NEW MEXICO,2,Challenger,7455,6205,1250,0,6187,1267,0,1992-06-30 00:00:00,1992,SOSA,DAN,JR,GEN,DEMOCRAT,73157.0,168170,False
655,NEW MEXICO,3,Incumbent,482320,167226,266907,0,265761,546462,0,1992-06-30 00:00:00,1992,RICHARDSON,BILL,,GEN,DEMOCRAT,122850.0,182217,True
656,NEW YORK,1,Incumbent,186020,65949,112800,0,171336,30521,0,1992-06-30 00:00:00,1992,HOCHBRUECKNER,GEORGE,J,GEN,"DEMOCRAT, LONG ISLAND FIRST",117940.0,257043,True
657,NEW YORK,1,Challenger,34397,33447,950,0,31876,2519,0,1992-06-30 00:00:00,1992,ROMAINE,EDWARD,P,GEN,"CONSERVATIVE, REPUBLICAN, RIGHT TO LIFE",110043.0,257043,False
658,NEW YORK,2,Incumbent,500369,221595,242065,0,512702,474223,0,1992-06-30 00:00:00,1992,DOWNEY,THOMAS,J,GEN,"DEMOCRAT, LONG ISLAND FIRST",96328.0,232997,False
659,NEW YORK,2,Challenger,83322,72922,1400,6000,38059,45260,5000,1992-06-30 00:00:00,1992,LAZIO,RICK,A,GEN,"CONSERVATIVE, REPUBLICAN",109386.0,232997,True
660,NEW YORK,5,Incumbent,342889,91578,216825,0,252060,376192,0,1992-06-30 00:00:00,1992,ACKERMAN,GARY,L,GEN,"DEMOCRAT, LIBERAL",110476.0,256555,True
661,NEW YORK,6,Incumbent,172610,49572,76020,0,129366,91637,39044,1992-06-30 00:00:00,1992,FLAKE,FLOYD,H,GEN,DEMOCRAT,96972.0,160228,True
662,NEW YORK,6,Challenger,19505,13855,11,0,17377,2126,4461,1992-06-30 00:00:00,1992,BHAGWANDIN,DIANAND,DUBAY,GEN,"CONSERVATIVE, REPUBLICAN",22687.0,160228,False
663,NEW YORK,7,Incumbent,398404,81170,261825,0,345820,531358,0,1992-06-30 00:00:00,1992,MANTON,THOMAS,J,GEN,DEMOCRAT,72280.0,171124,True
664,NEW YORK,7,Challenger,103596,88487,8982,5766,75338,28257,12849,1992-06-30 00:00:00,1992,SHEA,DENNIS,C,GEN,"CONSERVATIVE, REPUBLICAN",54639.0,171124,False
665,NEW YORK,9,Incumbent,780119,478114,144464,0,232013,2128582,0,1992-06-30 00:00:00,1992,SCHUMER,CHARLES,E,GEN,"DEMOCRAT, LIBERAL",116545.0,213204,True
666,NEW YORK,10,Incumbent,412730,237620,175590,0,280004,275044,0,1992-06-30 00:00:00,1992,TOWNS,EDOLPHUS,,GEN,"DEMOCRAT, LIBERAL",97509.0,160115,True
667,NEW YORK,11,Incumbent,150685,66810,68232,0,134332,22501,24861,1992-06-30 00:00:00,1992,OWENS,MAJOR,ROBERT,GEN,"DEMOCRAT, LIBERAL",80028.0,128151,True
668,NEW YORK,12,Challenger,26380,16080,300,10000,21409,4971,36336,1992-06-30 00:00:00,1992,VELAZQUEZ,NYDIA,M,GEN,DEMOCRAT,55926.0,104485,True
669,NEW YORK,13,Incumbent,300027,150519,135006,0,140101,175939,0,1992-06-30 00:00:00,1992,MOLINARI,SUSAN,,GEN,"CONSERVATIVE, REPUBLICAN",107903.0,217142,True
670,NEW YORK,13,Challenger,89880,64330,9550,0,81565,8313,0,1992-06-30 00:00:00,1992,ALBANESE,SAL,F,GEN,"DEMOCRAT, LIBERAL",73520.0,217142,False
671,NEW YORK,14,Incumbent,528844,361773,123950,0,205935,633015,237000,1992-06-30 00:00:00,1992,GREEN,BILL,,GEN,"INDEPENDENT NEIGHBORS, REPUBLICAN",97215.0,238720,False
672,NEW YORK,15,Incumbent,430949,168723,253800,0,437679,297275,0,1992-06-30 00:00:00,1992,RANGEL,CHARLES,B,GEN,"DEMOCRAT, LIBERAL",105011.0,154358,True
673,NEW YORK,16,Incumbent,76317,17975,57900,0,72852,27528,0,1992-06-30 00:00:00,1992,SERRANO,JOSE,E,GEN,"DEMOCRAT, LIBERAL",85222.0,132082,True
674,NEW YORK,17,Incumbent,316421,122342,161150,25000,195923,132393,39500,1992-06-30 00:00:00,1992,ENGEL,ELIOT,L,GEN,"DEMOCRAT, LIBERAL",98068.0,166357,True
675,NEW YORK,18,Incumbent,792525,578852,192843,0,454465,677611,151778,1992-06-30 00:00:00,1992,LOWEY,NITA,M,GEN,DEMOCRAT,115841.0,243057,True
676,NEW YORK,18,Challenger,254884,190667,11786,58000,236326,20424,106436,1992-06-30 00:00:00,1992,DIOGUARDI,JOSEPH,J,GEN,"CONSERVATIVE, REPUBLICAN, RIGHT TO LIFE",92687.0,243057,False
677,NEW YORK,20,Incumbent,348223,210542,130785,0,280435,136044,0,1992-06-30 00:00:00,1992,GILMAN,BENJAMIN,A,GEN,REPUBLICAN,150301.0,265011,True
678,NEW YORK,21,Incumbent,147948,50335,88975,0,110587,137757,0,1992-06-30 00:00:00,1992,MCNULTY,MICHAEL,R,GEN,"CONSERVATIVE, DEMOCRAT",166371.0,297006,True
679,NEW YORK,22,Incumbent,229930,68881,153460,0,87837,254913,0,1992-06-30 00:00:00,1992,SOLOMON,GERALD,B H,GEN,"CONSERVATIVE, REPUBLICAN, RIGHT TO LIFE",164436.0,284496,True
680,NEW YORK,23,Incumbent,243216,103110,122701,0,149399,283468,0,1992-06-30 00:00:00,1992,BOEHLERT,SHERWOOD,,GEN,REPUBLICAN,139774.0,252880,True
681,NEW YORK,25,Incumbent,147203,110045,36500,0,156601,31555,6841,1992-06-30 00:00:00,1992,WALSH,JAMES,T,GEN,"CONSERVATIVE, REPUBLICAN",135076.0,266033,True
682,NEW YORK,25,Challenger,9762,9612,0,0,3203,6558,0,1992-06-30 00:00:00,1992,JEZER,RHEA,,GEN,"COMMON SENSE, DEMOCRAT",107310.0,266033,False
683,NEW YORK,27,Incumbent,529996,323448,175449,0,328147,379799,0,1992-06-30 00:00:00,1992,PAXON,BILL,,GEN,"CONSERVATIVE, REPUBLICAN, RIGHT TO LIFE",156596.0,277339,True
684,NEW YORK,28,Incumbent,262006,82078,165700,0,89802,301503,9711,1992-06-30 00:00:00,1992,SLAUGHTER,LOUISE,M,GEN,DEMOCRAT,140908.0,275326,True
685,NEW YORK,28,Challenger,10375,300,0,10075,10315,59,10075,1992-06-30 00:00:00,1992,POLITO,WILLIAM,P,GEN,"CONSERVATIVE, REPUBLICAN",112273.0,275326,False
686,NEW YORK,29,Incumbent,472589,171880,242520,0,166984,950743,0,1992-06-30 00:00:00,1992,LAFALCE,JOHN,J,GEN,"DEMOCRAT, LIBERAL",128230.0,264526,True
687,NEW YORK,30,Open,14000,14000,0,0,172,13827,0,1992-06-30 00:00:00,1992,QUINN,JACK,JR,GEN,"CHANGE CONGRESS, REPUBLICAN",125734.0,265097,True
688,NORTH CAROLINA,1,Open,346140,125463,167365,47774,300994,44941,27500,1992-06-30 00:00:00,1992,CLAYTON,EVA,,GEN,DEMOCRAT,116078.0,173262,True
689,NORTH CAROLINA,4,Incumbent,292536,99662,190725,0,190050,114385,0,1992-06-30 00:00:00,1992,PRICE,DAVID,EUGENE,GEN,DEMOCRAT,171299.0,265060,True
690,NORTH CAROLINA,5,Incumbent,242104,68905,170175,0,94579,175189,0,1992-06-30 00:00:00,1992,NEAL,STEPHEN,L,GEN,DEMOCRAT,117835.0,223683,True
691,NORTH CAROLINA,5,Challenger,54504,49996,54,548,35114,19390,0,1992-06-30 00:00:00,1992,BURR,RICHARD,MAUZE,GEN,REPUBLICAN,102086.0,223683,False
692,NORTH CAROLINA,6,Challenger,10316,6470,50,3346,9219,1097,1400,1992-06-30 00:00:00,1992,HOOD,ROBIN,,GEN,DEMOCRAT,67200.0,230022,False
693,NORTH CAROLINA,7,Challenger,4896,450,0,3446,6608,1400,0,1992-06-30 00:00:00,1992,ANDERSON,ROBERT,C,GEN,REPUBLICAN,66536.0,163101,False
694,NORTH CAROLINA,8,Incumbent,290931,50926,211339,0,196419,205983,0,1992-06-30 00:00:00,1992,HEFNER,W,G (BILL),GEN,DEMOCRAT,113162.0,195451,True
695,NORTH CAROLINA,8,Challenger,9136,5635,500,3000,7846,1289,0,1992-04-15 00:00:00,1992,PRIVETTE,COY,CLARENCE,GEN,REPUBLICAN,71842.0,195451,False
696,NORTH CAROLINA,9,Incumbent,152319,7420,133600,0,66142,189508,0,1992-06-30 00:00:00,1992,MCMILLAN,J,ALEX,GEN,REPUBLICAN,153650.0,228245,True
697,NORTH CAROLINA,9,Challenger,8225,0,350,6000,7600,625,6000,1992-06-30 00:00:00,1992,BLAKE,RORY,POWELL,GEN,DEMOCRAT,74583.0,228245,False
698,NORTH CAROLINA,11,Incumbent,706891,182508,165041,350000,679582,27852,269549,1992-06-30 00:00:00,1992,TAYLOR,CHARLES,HART,GEN,REPUBLICAN,130158.0,238161,True
699,NORTH CAROLINA,11,Challenger,151792,138049,9545,2196,85789,66001,0,1992-06-30 00:00:00,1992,STEVENS,JOHN,S,GEN,DEMOCRAT,108003.0,238161,False
700,NORTH CAROLINA,12,Open,8832,7285,6,750,8533,299,3417,1992-06-30 00:00:00,1992,WASHINGTON,BARBARA,GORE,GEN,REPUBLICAN,49402.0,180824,False
701,NORTH CAROLINA,12,Open,227622,136339,59750,31500,226253,1367,103926,1992-06-30 00:00:00,1992,WATT,MELVIN,LUTHER,GEN,DEMOCRAT,127262.0,180824,True
702,NORTH DAKOTA,0,Open,51098,33698,16400,2000,24377,26719,0,1992-06-30 00:00:00,1992,KORSMO,JOHN,THOMAS,GEN,REPUBLICAN,117442.0,297898,False
703,NORTH DAKOTA,0,Open,163191,44477,110963,0,37026,126165,506,1992-06-30 00:00:00,1992,POMEROY,EARL,RALPH,GEN,DEMOCRAT,169273.0,297898,True
